segment_id,track_id,original_audio_id,label,score,run_id,trial_id,split,model,segment_threshold,track_threshold
seg_000206,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.1741611212491989,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000240,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,2.0915927962050773e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000241,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,4.380862446851097e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000242,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,4.727348823507782e-06,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000285,sample_00095,I Fell - Mod Fun,0,1.1478026635813876e-06,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000286,sample_00095,I Fell - Mod Fun,0,3.067842771997675e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000287,sample_00095,I Fell - Mod Fun,0,2.2763997549191117e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000297,sample_00099,If You're Ther - Nicola Ratti,0,0.0011688058730214834,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000298,sample_00099,If You're Ther - Nicola Ratti,0,0.0006611209828406572,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000299,sample_00099,If You're Ther - Nicola Ratti,0,0.0002851762401405722,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000342,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.0012939464068040252,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000343,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.01151256449520588,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000344,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.16438673436641693,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000384,sample_00128,Lights Up - Pipe Choir,0,0.00022199959494173527,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000385,sample_00128,Lights Up - Pipe Choir,0,0.006194374989718199,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000386,sample_00128,Lights Up - Pipe Choir,0,0.0006253219326026738,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000399,sample_00133,Loved Ones - Rowan Box,0,7.4609129114833195e-06,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000400,sample_00133,Loved Ones - Rowan Box,0,1.2547453479783144e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000401,sample_00133,Loved Ones - Rowan Box,0,4.451344011613401e-06,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000408,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.05658062547445297,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000409,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.18142832815647125,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000410,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.006057059857994318,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000426,sample_00142,Morning Bell - Nihilore,0,0.00013251497875899076,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000427,sample_00142,Morning Bell - Nihilore,0,0.00040436600102111697,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000428,sample_00142,Morning Bell - Nihilore,0,0.00013978194328956306,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000441,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,0.0001349164522252977,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000442,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,0.0001922984520206228,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000443,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,0.0002094424853567034,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000453,sample_00151,New Life (take 1) - Bird Names,0,0.00018983265908900648,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000454,sample_00151,New Life (take 1) - Bird Names,0,4.126176463614684e-06,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000455,sample_00151,New Life (take 1) - Bird Names,0,5.112540384288877e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000459,sample_00153,Night Drive - Decktonic,0,8.830793944980542e-07,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000460,sample_00153,Night Drive - Decktonic,0,1.1511479897308163e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000461,sample_00153,Night Drive - Decktonic,0,0.00033742969390004873,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000468,sample_00156,Norweigian Wood II - Bird Names,0,3.771066985791549e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000469,sample_00156,Norweigian Wood II - Bird Names,0,0.00017546459275763482,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000470,sample_00156,Norweigian Wood II - Bird Names,0,0.00032542526605539024,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000480,sample_00160,Nuo Maisemat - Paavoharju,0,0.0003251700254622847,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000481,sample_00160,Nuo Maisemat - Paavoharju,0,0.003896287875249982,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000482,sample_00160,Nuo Maisemat - Paavoharju,0,0.0008245056378655136,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000537,sample_00179,Redlight - Room For A Ghost,0,5.299329859553836e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000538,sample_00179,Redlight - Room For A Ghost,0,0.0008000542293302715,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000539,sample_00179,Redlight - Room For A Ghost,0,0.0016818749718368053,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000555,sample_00185,Roller Star - Monroeville Music Center,0,0.0005039356183260679,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000556,sample_00185,Roller Star - Monroeville Music Center,0,0.000319732294883579,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000557,sample_00185,Roller Star - Monroeville Music Center,0,0.0006159601034596562,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000561,sample_00187,"Roundtrip - Oh Yeah, the Future",0,0.00014667653886135668,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000562,sample_00187,"Roundtrip - Oh Yeah, the Future",0,6.718692930007819e-06,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000563,sample_00187,"Roundtrip - Oh Yeah, the Future",0,2.596061904114322e-06,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000570,sample_00190,SD (Ill Mix) - H-LR,0,0.0011374229798093438,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000571,sample_00190,SD (Ill Mix) - H-LR,0,0.0070978328585624695,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000572,sample_00190,SD (Ill Mix) - H-LR,0,0.0001642964780330658,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000576,sample_00192,Scramby Eggs - Andy G. Cohen,0,0.0002821927482727915,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000577,sample_00192,Scramby Eggs - Andy G. Cohen,0,0.00036751909647136927,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000578,sample_00192,Scramby Eggs - Andy G. Cohen,0,0.0005108686746098101,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000600,sample_00200,Shipwrecked Crew - Pete Prodoehl,0,0.0007492993026971817,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000601,sample_00200,Shipwrecked Crew - Pete Prodoehl,0,0.00286283902823925,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000602,sample_00200,Shipwrecked Crew - Pete Prodoehl,0,0.008092952892184258,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000615,sample_00205,Soleares&beats - Malaventura,0,0.017991507425904274,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000616,sample_00205,Soleares&beats - Malaventura,0,0.0028760319110006094,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000617,sample_00205,Soleares&beats - Malaventura,0,0.026290565729141235,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000633,sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,0,3.636010660557076e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000634,sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,0,0.005169309675693512,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000635,sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,0,0.00045124220196157694,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000645,sample_00215,Sturgeon's Law - Nihilore,0,0.000426984770456329,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000646,sample_00215,Sturgeon's Law - Nihilore,0,0.0032534096390008926,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000647,sample_00215,Sturgeon's Law - Nihilore,0,0.0074916803278028965,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000726,sample_00242,The Stairway - WarpToken,0,0.0021173006389290094,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000727,sample_00242,The Stairway - WarpToken,0,0.26096245646476746,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000728,sample_00242,The Stairway - WarpToken,0,0.0011440330417826772,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000729,sample_00243,The girl just faded - Los Llamarada,0,0.002797966357320547,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000730,sample_00243,The girl just faded - Los Llamarada,0,0.05441594496369362,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000731,sample_00243,The girl just faded - Los Llamarada,0,0.05423617735505104,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000735,sample_00245,Three Bird - My brother Daniel,0,0.0022162115201354027,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000736,sample_00245,Three Bird - My brother Daniel,0,0.00035909999860450625,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000737,sample_00245,Three Bird - My brother Daniel,0,0.00558157404884696,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000738,sample_00246,Time Is Love - Silence is full of birds,0,2.819059773173649e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000739,sample_00246,Time Is Love - Silence is full of birds,0,4.179519601166248e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000740,sample_00246,Time Is Love - Silence is full of birds,0,2.1758442017016932e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000744,sample_00248,Timen Passing By - Jason Shaw,0,0.011510801501572132,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000745,sample_00248,Timen Passing By - Jason Shaw,0,0.0033963166642934084,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000746,sample_00248,Timen Passing By - Jason Shaw,0,0.00045269628753885627,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000765,sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,0,0.010301841422915459,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000766,sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,0,0.009768892079591751,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000767,sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,0,0.04334868863224983,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000783,sample_00261,Voxel - Andy G. Cohen,0,7.636356713192072e-06,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000784,sample_00261,Voxel - Andy G. Cohen,0,2.3067846996127628e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000785,sample_00261,Voxel - Andy G. Cohen,0,6.850630597909912e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000801,sample_00267,Westside Chillers - Little Glass Men,0,0.0009472881210967898,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000802,sample_00267,Westside Chillers - Little Glass Men,0,0.0012513215187937021,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000803,sample_00267,Westside Chillers - Little Glass Men,0,1.4560171621269546e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000819,sample_00273,Windows of the Skull - Sarin,0,0.0038691041991114616,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000820,sample_00273,Windows of the Skull - Sarin,0,0.0011060970136895776,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000821,sample_00273,Windows of the Skull - Sarin,0,0.012801849283277988,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000858,sample_00286,mystery team 2090 - Jesse Futerman,0,0.11129893362522125,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000859,sample_00286,mystery team 2090 - Jesse Futerman,0,0.071451336145401,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000860,sample_00286,mystery team 2090 - Jesse Futerman,0,0.11294342577457428,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000870,sample_00290,some dextromethorphan - Jeva,0,6.681960076093674e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000871,sample_00290,some dextromethorphan - Jeva,0,0.0005144397146068513,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000872,sample_00290,some dextromethorphan - Jeva,0,1.8882441509049386e-05,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000876,sample_00292,В Наших Сердцах - Чокнутый Пропеллер,0,0.0005227484507486224,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000877,sample_00292,В Наших Сердцах - Чокнутый Пропеллер,0,0.0006260682712309062,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000878,sample_00292,В Наших Сердцах - Чокнутый Пропеллер,0,0.0002150769141735509,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000885,sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,0,0.0001581403921591118,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000886,sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,0,0.0006515811546705663,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000887,sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,0,0.0017021996900439262,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000897,sample_00299,2 (Wasn't There) - Isle of Pine,1,0.9913161993026733,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000898,sample_00299,2 (Wasn't There) - Isle of Pine,1,0.1500503122806549,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000899,sample_00299,2 (Wasn't There) - Isle of Pine,1,0.9919437170028687,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000918,sample_00306,Agora - Malaventura,1,0.9995712637901306,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000919,sample_00306,Agora - Malaventura,1,0.9996175765991211,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000920,sample_00306,Agora - Malaventura,1,0.9999418258666992,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000969,sample_00323,Beyond Luxury - Mors Ontologica,1,0.11861738562583923,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000970,sample_00323,Beyond Luxury - Mors Ontologica,1,0.7934622168540955,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_000971,sample_00323,Beyond Luxury - Mors Ontologica,1,0.9736855626106262,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_001014,sample_00338,CopperNickle - UncleBibby,1,0.10081516206264496,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
seg_001015,sample_00338,CopperNickle - UncleBibby,1,0.7494840621948242,cnn_revised_20260919T110440Z,cnn_s1_05,val,Log-Mel CNN,0.03419720381498337,0.09856456518173218
