track_id,original_audio_id,label,score,n_segments,prediction,run_id,model,variant,split,threshold
sample_00179,Redlight - Room For A Ghost,0,0.006069577047585181,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00185,Roller Star - Monroeville Music Center,0,0.0019094203778374352,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00187,"Roundtrip - Oh Yeah, the Future",0,0.08863933361470845,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00190,SD (Ill Mix) - H-LR,0,0.23289166664793381,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00192,Scramby Eggs - Andy G. Cohen,0,0.2783896933961962,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00200,Shipwrecked Crew - Pete Prodoehl,0,0.3347494202892182,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00205,Soleares&beats - Malaventura,0,0.3473405946555271,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,0,0.06817699697937772,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00215,Sturgeon's Law - Nihilore,0,0.1298027550846792,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00242,The Stairway - WarpToken,0,0.5972682889572373,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00243,The girl just faded - Los Llamarada,0,0.009998268617207744,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00245,Three Bird - My brother Daniel,0,0.6676065901452543,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00246,Time Is Love - Silence is full of birds,0,0.0031810925866002683,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00248,Timen Passing By - Jason Shaw,0,0.3171124241722039,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,0,0.1600699134300857,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00261,Voxel - Andy G. Cohen,0,0.21554224589944807,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00267,Westside Chillers - Little Glass Men,0,0.3151140504668228,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00273,Windows of the Skull - Sarin,0,0.0335673334027373,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00286,mystery team 2090 - Jesse Futerman,0,0.6873951003423531,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00290,some dextromethorphan - Jeva,0,0.004793130337511156,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00292,В Наших Сердцах - Чокнутый Пропеллер,0,0.0527159240754952,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,0,0.009064947715914916,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00299,2 (Wasn't There) - Isle of Pine,1,0.43555696091169965,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00306,Agora - Malaventura,1,0.9960569183238058,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00323,Beyond Luxury - Mors Ontologica,1,0.9570745903397931,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00338,CopperNickle - UncleBibby,1,0.7649611641449483,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00343,Daylight Savings - My brother Daniel,1,0.9744484590498295,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00355,Empty Pockets - Pete Prodoehl,1,0.986462067142523,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00361,Evil Cannot Create - Caleb Lemond,1,0.9248365952261244,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00363,Fear - Los Fancy Free,1,0.9813884173413423,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00364,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,0.9420950303029508,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00376,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.5189523962524566,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00387,If You're Ther - Nicola Ratti,1,0.9979072971919183,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00397,I Fell - Mod Fun,1,0.9994565737726369,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00413,Kumorizoranohajimarutokoro - Hosomi,1,0.9963637393190511,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00425,Lights Up - Pipe Choir,1,0.6745561150211526,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00431,Loved Ones - Rowan Box,1,0.9977562219740633,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00435,March of the GPA Mechanics - [t]ghost,1,0.9375005840937681,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00442,Morning Bell - Nihilore,1,0.9436556291549083,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00447,mystery team 2090 - Jesse Futerman,1,0.975301980151066,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00448,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,1,0.9896717097729297,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00452,New Life (take 1) - Bird Names,1,0.9984008555728331,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00454,Night Drive - Decktonic,1,0.9999660560718705,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00457,Norweigian Wood II - Bird Names,1,0.9843924873587534,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00461,Nuo Maisemat - Paavoharju,1,0.9722622465776191,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00482,Redlight - Room For A Ghost,1,0.9186282414188804,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00488,Roller Star - Monroeville Music Center,1,0.9994675678372307,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00490,"Roundtrip - Oh Yeah, the Future",1,0.7335251405686926,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00494,Scramby Eggs - Andy G. Cohen,1,0.5349328798774927,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00495,SD (Ill Mix) - H-LR,1,0.924464273531382,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00503,Shipwrecked Crew - Pete Prodoehl,1,0.7443522082100916,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00509,Soleares&beats - Malaventura,1,0.8615872718676908,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00511,some dextromethorphan - Jeva,1,0.9989447894091016,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00516,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.8311434395009657,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00520,Sturgeon's Law - Nihilore,1,0.9421077864630428,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00539,The girl just faded - Los Llamarada,1,0.9851005469175208,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00548,The Stairway - WarpToken,1,0.9479529145761103,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00549,Three Bird - My brother Daniel,1,0.996928616709348,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00550,Timen Passing By - Jason Shaw,1,0.9799692577972147,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00551,Time Is Love - Silence is full of birds,1,0.9504414711701785,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00560,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,1,0.9943516831334879,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00565,Voxel - Andy G. Cohen,1,0.9764249382243135,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00567,Westside Chillers - Little Glass Men,1,0.9632383826936856,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00586,В Наших Сердцах - Чокнутый Пропеллер,1,0.5653511148981815,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00589,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.7644626772840889,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00595,Daylight Savings - My brother Daniel,1,0.9999548264891863,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00596,Three Bird - My brother Daniel,1,0.999586903040749,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00609,Timen Passing By - Jason Shaw,1,0.9949841121287095,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00610,Night Drive - Decktonic,1,0.9974266208118934,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00615,Sturgeon's Law - Nihilore,1,0.9950848808059062,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00617,mystery team 2090 - Jesse Futerman,1,0.9979779119489711,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00625,Loved Ones - Rowan Box,1,0.9950810610893873,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00639,CopperNickle - UncleBibby,1,0.9984970673069204,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00651,Nuo Maisemat - Paavoharju,1,0.9998267910770364,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00662,SD (Ill Mix) - H-LR,1,0.9817104285640817,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00666,Kumorizoranohajimarutokoro - Hosomi,1,0.9501438781005141,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00673,some dextromethorphan - Jeva,1,0.9963466041571051,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00676,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,0.9998146116643548,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00681,Westside Chillers - Little Glass Men,1,0.9192717250588048,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00692,If You're Ther - Nicola Ratti,1,0.9998647000029441,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00693,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,1,0.9857983252362018,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00700,The Stairway - WarpToken,1,0.9992011661437511,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00704,Soleares&beats - Malaventura,1,0.9985797249938971,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00728,Evil Cannot Create - Caleb Lemond,1,0.9906788407038486,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00732,Norweigian Wood II - Bird Names,1,0.9997362963522748,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00738,Roller Star - Monroeville Music Center,1,0.9997347033947791,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00743,Time Is Love - Silence is full of birds,1,0.9999223860704669,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00744,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.9699548654844511,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00748,"Roundtrip - Oh Yeah, the Future",1,0.9995488641861309,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00749,New Life (take 1) - Bird Names,1,0.9999348944083252,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00751,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,1,0.9979782411802042,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00760,Agora - Malaventura,1,0.9996221788382768,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00768,Empty Pockets - Pete Prodoehl,1,0.9996583469081949,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00770,Windows of the Skull - Sarin,1,0.9948897721781061,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00773,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.9984396017571701,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00781,Voxel - Andy G. Cohen,1,0.9998300775259213,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00788,Scramby Eggs - Andy G. Cohen,1,0.9946980125096143,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00802,I Fell - Mod Fun,1,0.9925500034326517,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00803,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.9996999722941159,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00807,March of the GPA Mechanics - [t]ghost,1,0.9966526295655549,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00812,2 (Wasn't There) - Isle of Pine,1,0.9999383914358756,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00813,The girl just faded - Los Llamarada,1,0.8401922835085115,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00819,В Наших Сердцах - Чокнутый Пропеллер,1,0.9998588838105015,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00820,Lights Up - Pipe Choir,1,0.999808367348216,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00822,Beyond Luxury - Mors Ontologica,1,0.9991750514231731,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00843,Fear - Los Fancy Free,1,0.9991568618202443,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00874,Redlight - Room For A Ghost,1,0.9792394441373288,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00875,Shipwrecked Crew - Pete Prodoehl,1,0.9998327752084499,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00880,Morning Bell - Nihilore,1,0.9975534531150627,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00898,CopperNickle - UncleBibby,1,0.992591484973203,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00899,CopperNickle - UncleBibby,1,0.6177751032190504,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00922,mystery team 2090 - Jesse Futerman,1,0.9481578446747885,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00923,mystery team 2090 - Jesse Futerman,1,0.9371992880323581,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00924,Night Drive - Decktonic,1,0.9934669361173313,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00925,Night Drive - Decktonic,1,0.9196755739486063,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00930,Nuo Maisemat - Paavoharju,1,0.988789215780922,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00931,Nuo Maisemat - Paavoharju,1,0.9974709837643054,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00958,SD (Ill Mix) - H-LR,1,0.9930753668692992,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00959,SD (Ill Mix) - H-LR,1,0.9892455161621573,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00994,Evil Cannot Create - Caleb Lemond,1,0.9975765423373829,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_00995,Evil Cannot Create - Caleb Lemond,1,0.9856660240203908,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01030,New Life (take 1) - Bird Names,1,0.9797173315701446,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01031,New Life (take 1) - Bird Names,1,0.9232590186721447,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01032,Norweigian Wood II - Bird Names,1,0.8030653953854925,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01033,Norweigian Wood II - Bird Names,1,0.9515960459290275,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01040,Roller Star - Monroeville Music Center,1,0.9758020744029946,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01041,Roller Star - Monroeville Music Center,1,0.9972145652782203,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01042,"Roundtrip - Oh Yeah, the Future",1,0.9232576357786811,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01043,"Roundtrip - Oh Yeah, the Future",1,0.821754893627797,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01048,Soleares&beats - Malaventura,1,0.9690432585570282,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01049,Soleares&beats - Malaventura,1,0.8342888093612002,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01054,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.46658038156525833,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01055,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,0.9333492245325927,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01068,Time Is Love - Silence is full of birds,1,0.9792994742666769,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01069,Time Is Love - Silence is full of birds,1,0.8788016146414206,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01082,2 (Wasn't There) - Isle of Pine,1,0.7761576673973961,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01083,2 (Wasn't There) - Isle of Pine,1,0.987942210658546,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01092,Empty Pockets - Pete Prodoehl,1,0.6917536569757586,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01093,Empty Pockets - Pete Prodoehl,1,0.9491618180031639,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01098,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.9543979662382629,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01099,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.8544931151639487,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01104,I Fell - Mod Fun,1,0.9618447302189487,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01105,I Fell - Mod Fun,1,0.9780576745321695,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01120,March of the GPA Mechanics - [t]ghost,1,0.9462471774290376,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01121,March of the GPA Mechanics - [t]ghost,1,0.973662433944609,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01140,Scramby Eggs - Andy G. Cohen,1,0.8053666722382365,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01141,Scramby Eggs - Andy G. Cohen,1,0.7183382936348545,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01158,The girl just faded - Los Llamarada,1,0.8802111931017566,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01159,The girl just faded - Los Llamarada,1,0.8320365091390215,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01164,Voxel - Andy G. Cohen,1,0.575499110774426,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01165,Voxel - Andy G. Cohen,1,0.5551796500991176,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01172,Windows of the Skull - Sarin,1,0.9863295085441014,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01173,Windows of the Skull - Sarin,1,0.9613149973435903,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01178,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.6712499534563731,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01179,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.5455504648469413,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01199,CopperNickle - UncleBibby,1,0.5499734639492938,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01202,Daylight Savings - My brother Daniel,1,0.7814472482900762,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01211,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,0.886826746545168,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01219,If You're Ther - Nicola Ratti,1,0.9985546380687816,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01227,Kumorizoranohajimarutokoro - Hosomi,1,0.9934923890346165,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01236,Loved Ones - Rowan Box,1,0.9527159366187999,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01237,Morning Bell - Nihilore,1,0.6174554583172914,3,0,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01238,mystery team 2090 - Jesse Futerman,1,0.7243767375698145,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01239,Night Drive - Decktonic,1,0.9867310461268793,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01243,Nuo Maisemat - Paavoharju,1,0.9998954814931919,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
sample_01260,SD (Ill Mix) - H-LR,1,0.9386222261679661,3,1,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6343298786547279
