segment_id,track_id,original_audio_id,label,score,run_id,model,variant,split,threshold,prediction
seg_000143,sample_00047,Daylight Savings - My brother Daniel,0,0.5847561880627183,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000177,sample_00059,Empty Pockets - Pete Prodoehl,0,-1.0314397657665333,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000178,sample_00059,Empty Pockets - Pete Prodoehl,0,-0.3078732913088722,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000179,sample_00059,Empty Pockets - Pete Prodoehl,0,-1.0278839001432847,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000195,sample_00065,Evil Cannot Create - Caleb Lemond,0,-0.40330433973494517,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000196,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.7477944307294924,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000197,sample_00065,Evil Cannot Create - Caleb Lemond,0,-0.8755492920678598,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000201,sample_00067,Fear - Los Fancy Free,0,-1.1789820520805743,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000202,sample_00067,Fear - Los Fancy Free,0,-0.14708007487752806,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000203,sample_00067,Fear - Los Fancy Free,0,-1.4442277211785515,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000204,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,3.0039726242687927,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000205,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,2.24037137870288,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000206,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,2.632943783904828,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000240,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,-0.4799741042710053,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000241,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,-0.513685188136811,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000242,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,-0.4951221492193498,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000285,sample_00095,I Fell - Mod Fun,0,-2.118283793854836,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000286,sample_00095,I Fell - Mod Fun,0,-1.3192287706272234,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000287,sample_00095,I Fell - Mod Fun,0,-1.1961683291778675,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000297,sample_00099,If You're Ther - Nicola Ratti,0,-0.6984116658232422,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000298,sample_00099,If You're Ther - Nicola Ratti,0,-0.5832229811662895,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000299,sample_00099,If You're Ther - Nicola Ratti,0,-1.6201556597182936,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000342,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,-1.9019246139953283,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000343,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,-1.5505669475995687,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000344,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,-2.8694154744445957,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000384,sample_00128,Lights Up - Pipe Choir,0,-1.7855166853505462,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000385,sample_00128,Lights Up - Pipe Choir,0,-0.3639964256157311,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000386,sample_00128,Lights Up - Pipe Choir,0,-1.2198247285876318,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000399,sample_00133,Loved Ones - Rowan Box,0,-0.2708261779623602,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000400,sample_00133,Loved Ones - Rowan Box,0,0.6593730134846854,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000401,sample_00133,Loved Ones - Rowan Box,0,-0.18962506825053116,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000408,sample_00136,March of the GPA Mechanics - [t]ghost,0,-0.5142145887243401,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000409,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.5625942492998877,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000410,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.21941707450258674,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000426,sample_00142,Morning Bell - Nihilore,0,-1.0565645972789721,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000427,sample_00142,Morning Bell - Nihilore,0,-0.6028905977742471,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000428,sample_00142,Morning Bell - Nihilore,0,-1.7714650320983283,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000441,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,-1.5950117894465536,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000442,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,-1.5741935332399406,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000443,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,-2.435227539478067,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000453,sample_00151,New Life (take 1) - Bird Names,0,-2.366629263417649,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000454,sample_00151,New Life (take 1) - Bird Names,0,-1.2220704207076019,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000455,sample_00151,New Life (take 1) - Bird Names,0,-1.61410231415803,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000459,sample_00153,Night Drive - Decktonic,0,0.49642022289670074,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000460,sample_00153,Night Drive - Decktonic,0,-1.9728607589317473,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000461,sample_00153,Night Drive - Decktonic,0,-2.1391793641528603,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000468,sample_00156,Norweigian Wood II - Bird Names,0,-2.3896415550962278,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000469,sample_00156,Norweigian Wood II - Bird Names,0,-0.8032240607096275,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000470,sample_00156,Norweigian Wood II - Bird Names,0,-1.1844508416764332,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000480,sample_00160,Nuo Maisemat - Paavoharju,0,0.6243507884978414,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000481,sample_00160,Nuo Maisemat - Paavoharju,0,1.0765433297802485,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000482,sample_00160,Nuo Maisemat - Paavoharju,0,0.22189340547103265,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000537,sample_00179,Redlight - Room For A Ghost,0,-2.131265199065889,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000538,sample_00179,Redlight - Room For A Ghost,0,-1.3352736898087485,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000539,sample_00179,Redlight - Room For A Ghost,0,-1.368560888011708,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000555,sample_00185,Roller Star - Monroeville Music Center,0,-2.8177923069142627,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000556,sample_00185,Roller Star - Monroeville Music Center,0,-1.1616334362910232,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000557,sample_00185,Roller Star - Monroeville Music Center,0,-1.8290919366424234,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000561,sample_00187,"Roundtrip - Oh Yeah, the Future",0,-1.785498302522701,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000562,sample_00187,"Roundtrip - Oh Yeah, the Future",0,-1.0522202303423895,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000563,sample_00187,"Roundtrip - Oh Yeah, the Future",0,-2.9861272247522415,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000570,sample_00190,SD (Ill Mix) - H-LR,0,-2.543257620770806,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000571,sample_00190,SD (Ill Mix) - H-LR,0,0.3633564333374104,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000572,sample_00190,SD (Ill Mix) - H-LR,0,-0.05867386787480999,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000576,sample_00192,Scramby Eggs - Andy G. Cohen,0,-1.072748430411344,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000577,sample_00192,Scramby Eggs - Andy G. Cohen,0,0.3296955785021316,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000578,sample_00192,Scramby Eggs - Andy G. Cohen,0,-1.0308069796388881,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000600,sample_00200,Shipwrecked Crew - Pete Prodoehl,0,-0.5950803446061064,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000601,sample_00200,Shipwrecked Crew - Pete Prodoehl,0,0.5941789743100714,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000602,sample_00200,Shipwrecked Crew - Pete Prodoehl,0,0.4480646761297504,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000615,sample_00205,Soleares&beats - Malaventura,0,-0.16464642384018746,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000616,sample_00205,Soleares&beats - Malaventura,0,1.0551458225059336,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000617,sample_00205,Soleares&beats - Malaventura,0,-0.6411517284329562,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000633,sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,0,-2.219964083784258,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000634,sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,0,-1.3522504238519482,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000635,sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,0,-2.315498904525957,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000645,sample_00215,Sturgeon's Law - Nihilore,0,-1.2262982040338402,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000646,sample_00215,Sturgeon's Law - Nihilore,0,0.05257157747884311,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000647,sample_00215,Sturgeon's Law - Nihilore,0,0.1652439667218366,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000726,sample_00242,The Stairway - WarpToken,0,0.40928873609421657,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000727,sample_00242,The Stairway - WarpToken,0,1.735285574487936,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000728,sample_00242,The Stairway - WarpToken,0,-0.1163876367256973,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000729,sample_00243,The girl just faded - Los Llamarada,0,-1.5123905868533913,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000730,sample_00243,The girl just faded - Los Llamarada,0,-0.6866771150570778,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000731,sample_00243,The girl just faded - Los Llamarada,0,-1.5622709544186628,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000735,sample_00245,Three Bird - My brother Daniel,0,1.581624039204409,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000736,sample_00245,Three Bird - My brother Daniel,0,2.047723104201277,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000737,sample_00245,Three Bird - My brother Daniel,0,-2.002880325735349,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000738,sample_00246,Time Is Love - Silence is full of birds,0,-1.628198611992614,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000739,sample_00246,Time Is Love - Silence is full of birds,0,-1.1236883283327093,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000740,sample_00246,Time Is Love - Silence is full of birds,0,-2.018928621731077,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000744,sample_00248,Timen Passing By - Jason Shaw,0,0.8899123174825305,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000745,sample_00248,Timen Passing By - Jason Shaw,0,0.7113717186491417,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000746,sample_00248,Timen Passing By - Jason Shaw,0,0.383232418964504,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000765,sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,0,-1.1166918487674342,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000766,sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,0,-0.4640045378305768,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000767,sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,0,-0.1590570944056282,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000783,sample_00261,Voxel - Andy G. Cohen,0,-0.8654511671705405,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000784,sample_00261,Voxel - Andy G. Cohen,0,0.16448526109210215,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000785,sample_00261,Voxel - Andy G. Cohen,0,-0.6894754082679018,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000801,sample_00267,Westside Chillers - Little Glass Men,0,-0.6627689380330681,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000802,sample_00267,Westside Chillers - Little Glass Men,0,0.7407997349787372,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000803,sample_00267,Westside Chillers - Little Glass Men,0,1.3365536770014947,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000819,sample_00273,Windows of the Skull - Sarin,0,-1.3534523379600956,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000820,sample_00273,Windows of the Skull - Sarin,0,0.07430457632809628,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000821,sample_00273,Windows of the Skull - Sarin,0,-1.2145055421434259,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000858,sample_00286,mystery team 2090 - Jesse Futerman,0,0.08797117658496445,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000859,sample_00286,mystery team 2090 - Jesse Futerman,0,0.2659065947393229,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000860,sample_00286,mystery team 2090 - Jesse Futerman,0,-0.6172023766128063,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000870,sample_00290,some dextromethorphan - Jeva,0,-0.5106602297148755,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000871,sample_00290,some dextromethorphan - Jeva,0,0.06848034918121959,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000872,sample_00290,some dextromethorphan - Jeva,0,-1.9842777291217326,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000876,sample_00292,В Наших Сердцах - Чокнутый Пропеллер,0,-1.2319325859834256,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000877,sample_00292,В Наших Сердцах - Чокнутый Пропеллер,0,-1.2332198218604862,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000878,sample_00292,В Наших Сердцах - Чокнутый Пропеллер,0,-1.040116613283583,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000885,sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,0,-1.5155820389372818,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000886,sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,0,-1.0773357527082499,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000887,sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,0,-1.1662390048984255,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000897,sample_00299,2 (Wasn't There) - Isle of Pine,1,1.310728864932114,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000898,sample_00299,2 (Wasn't There) - Isle of Pine,1,0.036766828500154336,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_000899,sample_00299,2 (Wasn't There) - Isle of Pine,1,1.5692118202569056,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000918,sample_00306,Agora - Malaventura,1,3.711035596909444,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000919,sample_00306,Agora - Malaventura,1,2.2408390269134273,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000920,sample_00306,Agora - Malaventura,1,3.2588712004244726,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000969,sample_00323,Beyond Luxury - Mors Ontologica,1,1.175417673681952,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000970,sample_00323,Beyond Luxury - Mors Ontologica,1,1.943993439267095,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_000971,sample_00323,Beyond Luxury - Mors Ontologica,1,3.1729113993565554,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001014,sample_00338,CopperNickle - UncleBibby,1,1.51072594265247,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001015,sample_00338,CopperNickle - UncleBibby,1,1.8395902187114879,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001016,sample_00338,CopperNickle - UncleBibby,1,2.527723204371466,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001029,sample_00343,Daylight Savings - My brother Daniel,1,1.0638557105772253,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001030,sample_00343,Daylight Savings - My brother Daniel,1,1.6104823425850343,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001031,sample_00343,Daylight Savings - My brother Daniel,1,1.3380075746793652,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001065,sample_00355,Empty Pockets - Pete Prodoehl,1,1.9127231547095944,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001066,sample_00355,Empty Pockets - Pete Prodoehl,1,1.7540207050542684,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001067,sample_00355,Empty Pockets - Pete Prodoehl,1,1.30122530610956,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001083,sample_00361,Evil Cannot Create - Caleb Lemond,1,2.216218340831097,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001084,sample_00361,Evil Cannot Create - Caleb Lemond,1,1.0672321985669881,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001085,sample_00361,Evil Cannot Create - Caleb Lemond,1,1.4536044533808914,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001089,sample_00363,Fear - Los Fancy Free,1,1.310050045009509,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001090,sample_00363,Fear - Los Fancy Free,1,1.9616607554764032,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001091,sample_00363,Fear - Los Fancy Free,1,2.3336719296749506,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001092,sample_00364,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,2.4137013113480528,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001093,sample_00364,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,1.2211090736568608,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001094,sample_00364,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,3.309678839793471,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001128,sample_00376,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,1.9603572063489256,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001129,sample_00376,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.4578447674989241,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_001130,sample_00376,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,-0.7691356581113233,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_001161,sample_00387,If You're Ther - Nicola Ratti,1,2.9484903087437564,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001162,sample_00387,If You're Ther - Nicola Ratti,1,2.6987086245075353,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001163,sample_00387,If You're Ther - Nicola Ratti,1,2.2139539625735525,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001191,sample_00397,I Fell - Mod Fun,1,3.53561935860071,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001192,sample_00397,I Fell - Mod Fun,1,3.468990909167018,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001193,sample_00397,I Fell - Mod Fun,1,3.0410170041005493,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001239,sample_00413,Kumorizoranohajimarutokoro - Hosomi,1,3.0801341039251398,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001240,sample_00413,Kumorizoranohajimarutokoro - Hosomi,1,2.2201150885141,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001241,sample_00413,Kumorizoranohajimarutokoro - Hosomi,1,3.2988409143015947,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001275,sample_00425,Lights Up - Pipe Choir,1,2.8850525692228226,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001276,sample_00425,Lights Up - Pipe Choir,1,-1.0202904321906037,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,0
seg_001277,sample_00425,Lights Up - Pipe Choir,1,1.9128903496711966,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001293,sample_00431,Loved Ones - Rowan Box,1,2.5187114579625915,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001294,sample_00431,Loved Ones - Rowan Box,1,2.167262325677679,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
seg_001295,sample_00431,Loved Ones - Rowan Box,1,1.9660967430302614,classical_20260919T110356Z,RBF-SVM,optimized,val,0.5847561880627183,1
