segment_id,track_id,original_audio_id,label,score,run_id,model,variant,split,threshold,prediction
seg_000178,sample_00059,Empty Pockets - Pete Prodoehl,0,0.6179536289145208,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000179,sample_00059,Empty Pockets - Pete Prodoehl,0,0.08615799285698797,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000195,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.006243637666571826,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000196,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.5659737056526977,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000197,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.007551873174972399,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000201,sample_00067,Fear - Los Fancy Free,0,0.02739734345797106,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000202,sample_00067,Fear - Los Fancy Free,0,0.7468994613563518,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000203,sample_00067,Fear - Los Fancy Free,0,0.0016915875566805348,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000204,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.9938594386321815,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000205,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.7702465087958368,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000206,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.9775654681082018,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000240,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.16003515289244888,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000241,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.43855029541800455,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000242,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.25435039992474073,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000285,sample_00095,I Fell - Mod Fun,0,0.06580107923915753,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000286,sample_00095,I Fell - Mod Fun,0,0.22422476015639461,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000287,sample_00095,I Fell - Mod Fun,0,0.042754023643828694,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000297,sample_00099,If You're Ther - Nicola Ratti,0,0.4067073786513286,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000298,sample_00099,If You're Ther - Nicola Ratti,0,0.046153109610717585,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000299,sample_00099,If You're Ther - Nicola Ratti,0,0.0022536945648002197,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000342,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.0055331564825984005,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000343,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.01588249490715818,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000344,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.0005492347849927939,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000384,sample_00128,Lights Up - Pipe Choir,0,0.0022929347527811143,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000385,sample_00128,Lights Up - Pipe Choir,0,0.24120789739613574,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000386,sample_00128,Lights Up - Pipe Choir,0,0.02467354314794823,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000399,sample_00133,Loved Ones - Rowan Box,0,0.18914284868461248,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000400,sample_00133,Loved Ones - Rowan Box,0,0.7577119746086205,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000401,sample_00133,Loved Ones - Rowan Box,0,0.09595380660807776,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000408,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.04442417596762826,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000409,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.6382483817970072,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000410,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.4411063866639578,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000426,sample_00142,Morning Bell - Nihilore,0,0.04852157267099344,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000427,sample_00142,Morning Bell - Nihilore,0,0.24017982419043055,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000428,sample_00142,Morning Bell - Nihilore,0,0.002696116110528803,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000441,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,0.08943950869339717,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000442,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,0.01448004096891376,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000443,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,0.0022362799901830075,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000453,sample_00151,New Life (take 1) - Bird Names,0,0.00023441764807593697,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000454,sample_00151,New Life (take 1) - Bird Names,0,0.009053306585260148,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000455,sample_00151,New Life (take 1) - Bird Names,0,0.020149528774099052,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000459,sample_00153,Night Drive - Decktonic,0,1.0884157232549357e-06,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000460,sample_00153,Night Drive - Decktonic,0,4.714201557264292e-08,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000461,sample_00153,Night Drive - Decktonic,0,1.8059927269372047e-06,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000468,sample_00156,Norweigian Wood II - Bird Names,0,0.0016061242044169198,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000469,sample_00156,Norweigian Wood II - Bird Names,0,0.1502387909141014,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000470,sample_00156,Norweigian Wood II - Bird Names,0,0.025263872448693225,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000480,sample_00160,Nuo Maisemat - Paavoharju,0,0.7337590601719121,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000481,sample_00160,Nuo Maisemat - Paavoharju,0,0.944822817945107,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000482,sample_00160,Nuo Maisemat - Paavoharju,0,0.5089308895314404,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000537,sample_00179,Redlight - Room For A Ghost,0,0.0011239216592986664,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000538,sample_00179,Redlight - Room For A Ghost,0,0.012245837001771705,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000539,sample_00179,Redlight - Room For A Ghost,0,0.00483897248168517,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000555,sample_00185,Roller Star - Monroeville Music Center,0,0.000459246675116996,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000556,sample_00185,Roller Star - Monroeville Music Center,0,0.004262678349264961,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000557,sample_00185,Roller Star - Monroeville Music Center,0,0.0010063361091303478,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000561,sample_00187,"Roundtrip - Oh Yeah, the Future",0,0.001024466532530841,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000562,sample_00187,"Roundtrip - Oh Yeah, the Future",0,0.26445265038363813,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000563,sample_00187,"Roundtrip - Oh Yeah, the Future",0,0.0004408839279563939,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000570,sample_00190,SD (Ill Mix) - H-LR,0,0.00033010464723864756,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000571,sample_00190,SD (Ill Mix) - H-LR,0,0.5742996728266252,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000572,sample_00190,SD (Ill Mix) - H-LR,0,0.12404522246993765,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000576,sample_00192,Scramby Eggs - Andy G. Cohen,0,0.026844990490905395,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000577,sample_00192,Scramby Eggs - Andy G. Cohen,0,0.7784539504873542,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000578,sample_00192,Scramby Eggs - Andy G. Cohen,0,0.029870139210328994,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000600,sample_00200,Shipwrecked Crew - Pete Prodoehl,0,0.04862570053314252,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000601,sample_00200,Shipwrecked Crew - Pete Prodoehl,0,0.6663391213946953,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000602,sample_00200,Shipwrecked Crew - Pete Prodoehl,0,0.2892834389398169,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000615,sample_00205,Soleares&beats - Malaventura,0,0.05633355536071685,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000616,sample_00205,Soleares&beats - Malaventura,0,0.9298370522461255,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000617,sample_00205,Soleares&beats - Malaventura,0,0.055851176359739005,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000633,sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,0,0.009388924838328457,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000634,sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,0,0.19446832585099164,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000635,sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,0,0.000673740248813056,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000645,sample_00215,Sturgeon's Law - Nihilore,0,0.016043692425756303,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000646,sample_00215,Sturgeon's Law - Nihilore,0,0.1629434086129612,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000647,sample_00215,Sturgeon's Law - Nihilore,0,0.2104211642153201,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000726,sample_00242,The Stairway - WarpToken,0,0.6615850390631739,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000727,sample_00242,The Stairway - WarpToken,0,0.9977541283723039,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000728,sample_00242,The Stairway - WarpToken,0,0.13246569943623382,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000729,sample_00243,The girl just faded - Los Llamarada,0,0.0030509121058902642,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000730,sample_00243,The girl just faded - Los Llamarada,0,0.02248554047639818,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000731,sample_00243,The girl just faded - Los Llamarada,0,0.00445835326933479,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000735,sample_00245,Three Bird - My brother Daniel,0,0.9994619462774251,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000736,sample_00245,Three Bird - My brother Daniel,0,0.9999878080249728,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000737,sample_00245,Three Bird - My brother Daniel,0,0.0033700161333650477,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000738,sample_00246,Time Is Love - Silence is full of birds,0,0.0035649514308274334,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000739,sample_00246,Time Is Love - Silence is full of birds,0,0.005648831264214797,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000740,sample_00246,Time Is Love - Silence is full of birds,0,0.0003294950647585758,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000744,sample_00248,Timen Passing By - Jason Shaw,0,0.03884688584176089,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000745,sample_00248,Timen Passing By - Jason Shaw,0,0.5915575065904183,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000746,sample_00248,Timen Passing By - Jason Shaw,0,0.3209328800844327,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000765,sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,0,0.010362487473455001,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000766,sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,0,0.1846381362898648,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000767,sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,0,0.2852091165269373,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000783,sample_00261,Voxel - Andy G. Cohen,0,0.03752839771651235,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000784,sample_00261,Voxel - Andy G. Cohen,0,0.5078117166141994,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000785,sample_00261,Voxel - Andy G. Cohen,0,0.10128662336763243,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000801,sample_00267,Westside Chillers - Little Glass Men,0,0.009546880201898698,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000802,sample_00267,Westside Chillers - Little Glass Men,0,0.157334935488771,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000803,sample_00267,Westside Chillers - Little Glass Men,0,0.7784603357097987,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000819,sample_00273,Windows of the Skull - Sarin,0,0.0014065370537751057,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000820,sample_00273,Windows of the Skull - Sarin,0,0.09667078756013461,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000821,sample_00273,Windows of the Skull - Sarin,0,0.002624675594302183,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000858,sample_00286,mystery team 2090 - Jesse Futerman,0,0.7556492069484192,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000859,sample_00286,mystery team 2090 - Jesse Futerman,0,0.9676711065494616,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000860,sample_00286,mystery team 2090 - Jesse Futerman,0,0.3388649875291783,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000870,sample_00290,some dextromethorphan - Jeva,0,0.0019004636119956536,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000871,sample_00290,some dextromethorphan - Jeva,0,0.012472031923671295,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000872,sample_00290,some dextromethorphan - Jeva,0,6.895476866517543e-06,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000876,sample_00292,В Наших Сердцах - Чокнутый Пропеллер,0,0.004205167436472132,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000877,sample_00292,В Наших Сердцах - Чокнутый Пропеллер,0,0.01503270752508456,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000878,sample_00292,В Наших Сердцах - Чокнутый Пропеллер,0,0.13890989726492892,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000885,sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,0,0.0007946524110466,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000886,sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,0,0.02211821690531748,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000887,sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,0,0.004281973831380669,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000897,sample_00299,2 (Wasn't There) - Isle of Pine,1,0.31913243913112416,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000898,sample_00299,2 (Wasn't There) - Isle of Pine,1,0.0028353313673555097,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_000899,sample_00299,2 (Wasn't There) - Isle of Pine,1,0.9847031122366193,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000918,sample_00306,Agora - Malaventura,1,0.9999947376125048,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000919,sample_00306,Agora - Malaventura,1,0.988359187490114,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000920,sample_00306,Agora - Malaventura,1,0.9998168298687988,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000969,sample_00323,Beyond Luxury - Mors Ontologica,1,0.8923255112594571,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000970,sample_00323,Beyond Luxury - Mors Ontologica,1,0.9790508403769199,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_000971,sample_00323,Beyond Luxury - Mors Ontologica,1,0.9998474193830024,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001014,sample_00338,CopperNickle - UncleBibby,1,0.30857276659479616,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_001015,sample_00338,CopperNickle - UncleBibby,1,0.9889785480775954,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001016,sample_00338,CopperNickle - UncleBibby,1,0.9973321777624532,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001029,sample_00343,Daylight Savings - My brother Daniel,1,0.9551418933761551,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001030,sample_00343,Daylight Savings - My brother Daniel,1,0.9691316545120602,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001031,sample_00343,Daylight Savings - My brother Daniel,1,0.999071829261273,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001065,sample_00355,Empty Pockets - Pete Prodoehl,1,0.9934167058441842,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001066,sample_00355,Empty Pockets - Pete Prodoehl,1,0.9892818456072473,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001067,sample_00355,Empty Pockets - Pete Prodoehl,1,0.9766876499761374,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001083,sample_00361,Evil Cannot Create - Caleb Lemond,1,0.9797555419760727,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001084,sample_00361,Evil Cannot Create - Caleb Lemond,1,0.8022079976285466,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001085,sample_00361,Evil Cannot Create - Caleb Lemond,1,0.9925462460737536,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001089,sample_00363,Fear - Los Fancy Free,1,0.9527826744684654,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001090,sample_00363,Fear - Los Fancy Free,1,0.9929784842844096,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001091,sample_00363,Fear - Los Fancy Free,1,0.9984040932711518,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001092,sample_00364,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,0.9963324867374145,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001093,sample_00364,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,0.8300673557786546,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001094,sample_00364,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,0.9998852483927833,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001128,sample_00376,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.950515474939156,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001129,sample_00376,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.5415000884944456,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_001130,sample_00376,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.06484162532376814,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_001161,sample_00387,If You're Ther - Nicola Ratti,1,0.9999590048900319,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001162,sample_00387,If You're Ther - Nicola Ratti,1,0.9999877815678928,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001163,sample_00387,If You're Ther - Nicola Ratti,1,0.9937751051178301,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001191,sample_00397,I Fell - Mod Fun,1,0.9997899497898012,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001192,sample_00397,I Fell - Mod Fun,1,0.9999676973692543,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001193,sample_00397,I Fell - Mod Fun,1,0.9986120741588549,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001239,sample_00413,Kumorizoranohajimarutokoro - Hosomi,1,0.9996139742873773,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001240,sample_00413,Kumorizoranohajimarutokoro - Hosomi,1,0.9895642737353735,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001241,sample_00413,Kumorizoranohajimarutokoro - Hosomi,1,0.9999129699344027,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001275,sample_00425,Lights Up - Pipe Choir,1,0.9990296694239644,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001276,sample_00425,Lights Up - Pipe Choir,1,0.03544447756636276,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,0
seg_001277,sample_00425,Lights Up - Pipe Choir,1,0.9891941980731308,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001293,sample_00431,Loved Ones - Rowan Box,1,0.9973480464858253,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001294,sample_00431,Loved Ones - Rowan Box,1,0.9999608354683577,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001295,sample_00431,Loved Ones - Rowan Box,1,0.9959597839680069,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
seg_001305,sample_00435,March of the GPA Mechanics - [t]ghost,1,0.9991886395531374,classical_20260919T110356Z,LogisticRegression,baseline,val,0.6663391213946953,1
