track_id,original_audio_id,label,score,n_segments,prediction,run_id,model,variant,split,threshold
sample_00153,Night Drive - Decktonic,0,-1.205206633395969,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00156,Norweigian Wood II - Bird Names,0,-1.4591054858274297,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00160,Nuo Maisemat - Paavoharju,0,0.6409291745830409,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00179,Redlight - Room For A Ghost,0,-1.6116999256287816,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00185,Roller Star - Monroeville Music Center,0,-1.9361725599492363,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00187,"Roundtrip - Oh Yeah, the Future",0,-1.9412819192057773,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00190,SD (Ill Mix) - H-LR,0,-0.7461916851027351,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00192,Scramby Eggs - Andy G. Cohen,0,-0.5912866105160335,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00200,Shipwrecked Crew - Pete Prodoehl,0,0.14905443527790516,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00205,Soleares&beats - Malaventura,0,0.08311589007759664,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00211,Stockholm Syndrome / People Should Be More Aware - Bird Names,0,-1.9625711373873875,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00215,Sturgeon's Law - Nihilore,0,-0.3361608866110535,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00242,The Stairway - WarpToken,0,0.6760622246188185,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00243,The girl just faded - Los Llamarada,0,-1.2537795521097106,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00245,Three Bird - My brother Daniel,0,0.5421556058901124,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00246,Time Is Love - Silence is full of birds,0,-1.5902718540188001,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00248,Timen Passing By - Jason Shaw,0,0.6615054850320587,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00255,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,0,-0.5799178270012131,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00261,Voxel - Andy G. Cohen,0,-0.4634804381154467,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00267,Westside Chillers - Little Glass Men,0,0.47152815798238795,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00273,Windows of the Skull - Sarin,0,-0.8312177679251418,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00286,mystery team 2090 - Jesse Futerman,0,-0.08777486842950633,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00290,some dextromethorphan - Jeva,0,-0.8088192032184628,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00292,В Наших Сердцах - Чокнутый Пропеллер,0,-1.1684230070424981,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00295,Новый Нью-Йорк 2 - Чокнутый Пропеллер,0,-1.2530522655146523,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00299,2 (Wasn't There) - Isle of Pine,1,0.9722358378963913,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00306,Agora - Malaventura,1,3.070248608082448,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00323,Beyond Luxury - Mors Ontologica,1,2.097440837435201,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00338,CopperNickle - UncleBibby,1,1.9593464552451412,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00343,Daylight Savings - My brother Daniel,1,1.337448542613875,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00355,Empty Pockets - Pete Prodoehl,1,1.6559897219578075,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00361,Evil Cannot Create - Caleb Lemond,1,1.5790183309263257,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00363,Fear - Los Fancy Free,1,1.868460910053621,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00364,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,2.314829741599462,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00376,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,0.5496887719121755,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00387,If You're Ther - Nicola Ratti,1,2.6203842986082813,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00397,I Fell - Mod Fun,1,3.348542423956092,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00413,Kumorizoranohajimarutokoro - Hosomi,1,2.866363368913612,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00425,Lights Up - Pipe Choir,1,1.2592174955678053,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00431,Loved Ones - Rowan Box,1,2.2173568422235106,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00435,March of the GPA Mechanics - [t]ghost,1,1.6432962730983665,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00442,Morning Bell - Nihilore,1,1.5322603156519259,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00447,mystery team 2090 - Jesse Futerman,1,1.9884591545577723,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00448,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,1,2.0411802622755912,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00452,New Life (take 1) - Bird Names,1,3.263545826729865,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00454,Night Drive - Decktonic,1,2.5406889320384294,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00457,Norweigian Wood II - Bird Names,1,1.4774358549182516,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00461,Nuo Maisemat - Paavoharju,1,1.9238434324925564,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00482,Redlight - Room For A Ghost,1,1.0551896636308984,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00488,Roller Star - Monroeville Music Center,1,3.1230140124846266,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00490,"Roundtrip - Oh Yeah, the Future",1,1.982449551948231,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00494,Scramby Eggs - Andy G. Cohen,1,0.7651813573703071,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00495,SD (Ill Mix) - H-LR,1,1.2307811195400358,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00503,Shipwrecked Crew - Pete Prodoehl,1,1.891713083502862,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00509,Soleares&beats - Malaventura,1,1.1252856190419958,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00511,some dextromethorphan - Jeva,1,3.123421932394825,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00516,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,1.7974802623207227,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00520,Sturgeon's Law - Nihilore,1,2.470022649864481,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00539,The girl just faded - Los Llamarada,1,2.127711651785148,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00548,The Stairway - WarpToken,1,2.275921813968895,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00549,Three Bird - My brother Daniel,1,2.0843618641348645,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00550,Timen Passing By - Jason Shaw,1,2.05577115407751,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00551,Time Is Love - Silence is full of birds,1,1.6113708917310803,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00560,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,1,2.028356003538368,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00565,Voxel - Andy G. Cohen,1,1.5164912302734137,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00567,Westside Chillers - Little Glass Men,1,1.6614097807048651,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00586,В Наших Сердцах - Чокнутый Пропеллер,1,0.6480146665626715,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00589,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,2.0723467818338714,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00595,Daylight Savings - My brother Daniel,1,2.8179802713558537,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00596,Three Bird - My brother Daniel,1,2.9471136420009656,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00609,Timen Passing By - Jason Shaw,1,3.124081811605155,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00610,Night Drive - Decktonic,1,1.3914672981335758,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00615,Sturgeon's Law - Nihilore,1,1.768463990482075,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00617,mystery team 2090 - Jesse Futerman,1,2.4024619854416835,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00625,Loved Ones - Rowan Box,1,1.5825823245485198,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00639,CopperNickle - UncleBibby,1,2.5894842537949767,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00651,Nuo Maisemat - Paavoharju,1,2.145563634621538,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00662,SD (Ill Mix) - H-LR,1,1.8515197350637138,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00666,Kumorizoranohajimarutokoro - Hosomi,1,1.297453889514484,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00673,some dextromethorphan - Jeva,1,1.7563422719643917,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00676,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,3.076404102491375,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00681,Westside Chillers - Little Glass Men,1,1.8327113329240372,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00692,If You're Ther - Nicola Ratti,1,3.211987454749327,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00693,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,1,1.3555223368786808,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00700,The Stairway - WarpToken,1,3.158929782500318,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00704,Soleares&beats - Malaventura,1,2.3302969454103484,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00728,Evil Cannot Create - Caleb Lemond,1,3.033886549574852,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00732,Norweigian Wood II - Bird Names,1,2.489115896033816,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00738,Roller Star - Monroeville Music Center,1,4.800409756834431,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00743,Time Is Love - Silence is full of birds,1,3.169378773336659,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00744,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,1.2436543774918247,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00748,"Roundtrip - Oh Yeah, the Future",1,2.86824611696105,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00749,New Life (take 1) - Bird Names,1,2.753658973959657,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00751,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,1,2.705307750877088,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00760,Agora - Malaventura,1,2.1167522583515574,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00768,Empty Pockets - Pete Prodoehl,1,2.393312997751393,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00770,Windows of the Skull - Sarin,1,2.10199484067542,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00773,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,2.809082688628992,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00781,Voxel - Andy G. Cohen,1,2.896674559021243,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00788,Scramby Eggs - Andy G. Cohen,1,3.3991106765644825,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00802,I Fell - Mod Fun,1,3.309989239996661,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00803,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,2.5273104036553886,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00807,March of the GPA Mechanics - [t]ghost,1,1.8861676318056293,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00812,2 (Wasn't There) - Isle of Pine,1,3.053357935561236,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00813,The girl just faded - Los Llamarada,1,0.8135518997973845,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00819,В Наших Сердцах - Чокнутый Пропеллер,1,2.462628451337697,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00820,Lights Up - Pipe Choir,1,3.4698200285821925,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00822,Beyond Luxury - Mors Ontologica,1,3.334094584011351,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00843,Fear - Los Fancy Free,1,2.773816128691609,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00874,Redlight - Room For A Ghost,1,1.535023371213806,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00875,Shipwrecked Crew - Pete Prodoehl,1,2.378269843858057,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00880,Morning Bell - Nihilore,1,1.8012845148185026,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00898,CopperNickle - UncleBibby,1,1.4230416504900145,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00899,CopperNickle - UncleBibby,1,1.581591955251069,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00922,mystery team 2090 - Jesse Futerman,1,1.96350374095896,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00923,mystery team 2090 - Jesse Futerman,1,1.3168277955633216,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00924,Night Drive - Decktonic,1,2.3544496411839684,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00925,Night Drive - Decktonic,1,2.183577899759529,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00930,Nuo Maisemat - Paavoharju,1,2.129789523166478,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00931,Nuo Maisemat - Paavoharju,1,2.8231403801755506,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00958,SD (Ill Mix) - H-LR,1,1.8193892304965307,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00959,SD (Ill Mix) - H-LR,1,1.9385139549752548,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00994,Evil Cannot Create - Caleb Lemond,1,1.7033355995752928,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_00995,Evil Cannot Create - Caleb Lemond,1,2.2871483312724745,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01030,New Life (take 1) - Bird Names,1,1.7050923766999049,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01031,New Life (take 1) - Bird Names,1,1.7462479374331121,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01032,Norweigian Wood II - Bird Names,1,1.0660606825589556,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01033,Norweigian Wood II - Bird Names,1,2.6097291078027802,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01040,Roller Star - Monroeville Music Center,1,1.765419408706439,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01041,Roller Star - Monroeville Music Center,1,2.4739199141212267,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01042,"Roundtrip - Oh Yeah, the Future",1,2.323127156602991,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01043,"Roundtrip - Oh Yeah, the Future",1,1.2415356366298649,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01048,Soleares&beats - Malaventura,1,2.0706999303295404,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01049,Soleares&beats - Malaventura,1,1.0071494075643337,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01054,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,1.0294616832665036,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01055,Stockholm Syndrome / People Should Be More Aware - Bird Names,1,1.7027792283823506,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01068,Time Is Love - Silence is full of birds,1,2.1980673085933757,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01069,Time Is Love - Silence is full of birds,1,2.1231937337359508,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01082,2 (Wasn't There) - Isle of Pine,1,1.421966580244631,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01083,2 (Wasn't There) - Isle of Pine,1,1.8013471456906311,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01092,Empty Pockets - Pete Prodoehl,1,1.6542750189187132,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01093,Empty Pockets - Pete Prodoehl,1,2.4126062259524614,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01098,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,1.289323392634439,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01099,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,1,1.2284475040706626,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01104,I Fell - Mod Fun,1,1.967261987637393,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01105,I Fell - Mod Fun,1,1.8024494150171018,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01120,March of the GPA Mechanics - [t]ghost,1,1.422638983210625,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01121,March of the GPA Mechanics - [t]ghost,1,0.8794147072892095,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01140,Scramby Eggs - Andy G. Cohen,1,1.2874584441186245,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01141,Scramby Eggs - Andy G. Cohen,1,1.1839915979434503,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01158,The girl just faded - Los Llamarada,1,1.7573580482439688,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01159,The girl just faded - Los Llamarada,1,1.3079171163779038,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01164,Voxel - Andy G. Cohen,1,0.032457810557662135,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01165,Voxel - Andy G. Cohen,1,0.8694918177066399,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01172,Windows of the Skull - Sarin,1,2.0764262427531173,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01173,Windows of the Skull - Sarin,1,2.150401951122921,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01178,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,1.043480109419219,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01179,Новый Нью-Йорк 2 - Чокнутый Пропеллер,1,0.3616063682964143,3,0,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01199,CopperNickle - UncleBibby,1,2.0080828205740073,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01202,Daylight Savings - My brother Daniel,1,1.5728148802721555,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01211,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,1,1.8384566025990996,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01219,If You're Ther - Nicola Ratti,1,3.44361483757128,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01227,Kumorizoranohajimarutokoro - Hosomi,1,2.3153706963458913,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01236,Loved Ones - Rowan Box,1,1.9415967301811954,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01237,Morning Bell - Nihilore,1,1.5497025901178103,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01238,mystery team 2090 - Jesse Futerman,1,1.7828960211526628,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01239,Night Drive - Decktonic,1,3.1810534824163628,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01243,Nuo Maisemat - Paavoharju,1,3.0810236689977013,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
sample_01260,SD (Ill Mix) - H-LR,1,2.1473130795540643,3,1,classical_20260919T110356Z,RBF-SVM,optimized,val,0.6615054850320587
